ctuid,ai_own_s0,ai_own_s1,ai_own_s2,ai_own_change_s1,ai_own_change_s2
2021S05075350228.00,0.029880420617755303,0.03346545652691149,0.029880420617755303,0.003585035909156188,0.0
2021S05075350229.00,0.04154348252942538,0.04154348252942538,0.04154348252942538,0.0,0.0
2021S05075350230.01,0.018702618200747118,0.0218281715139948,0.018702618200747118,0.003125553313247681,0.0
2021S05075350230.02,0.03838982243572821,0.03838982243572821,0.03838982243572821,0.0,0.0
2021S05075350231.00,0.023887502454419587,0.023887502454419587,0.023887502454419587,0.0,0.0
2021S05075350232.00,0.038516283027281197,0.038516283027281197,0.038516283027281197,0.0,0.0
2021S05075350233.00,0.03465407332811702,0.03752805091041332,0.03465407332811702,0.0028739775822963012,0.0
2021S05075350234.00,0.040401695483162095,0.04142347899767437,0.040401695483162095,0.0010217835145122783,0.0
2021S05075350235.01,0.04777500490883917,0.050979685085057326,0.04777500490883917,0.0032046801762181526,0.0
2021S05075350235.02,0.04868922276175944,0.04868922276175944,0.04868922276175944,0.0,0.0
2021S05075350236.01,0.05308333878759908,0.05308333878759908,0.05308333878759908,0.0,0.0
2021S05075350236.02,0.04361886753089539,0.04361886753089539,0.04361886753089539,0.0,0.0
2021S05075350237.01,0.03425727096176454,0.03425727096176454,0.03425727096176454,0.0,0.0
2021S05075350237.02,0.04073837627885511,0.04073837627885511,0.04073837627885511,0.0,0.0
2021S05075350237.03,0.029072386708092056,0.041952945576026426,0.029072386708092056,0.01288055886793437,0.0
2021S05075350238.01,0.034636945168418344,0.034636945168418344,0.034636945168418344,0.0,0.0
2021S05075350238.02,0.03415439627419167,0.03415439627419167,0.03415439627419167,0.0,0.0
2021S05075350239.00,0.03110930552203481,0.03165979377285013,0.03110930552203481,0.0005504882508153182,0.0
2021S05075350240.01,0.04104700034157371,0.042068497595000386,0.04104700034157371,0.0010214972534266786,0.0
2021S05075350240.02,0.038516283027281197,0.04205637999823702,0.038516283027281197,0.003540096970955822,0.0
2021S05075350241.00,0.037034887526231915,0.037034887526231915,0.037034887526231915,0.0,0.0
2021S05075350242.00,0.026665119018886983,0.026665119018886983,0.026665119018886983,0.0,0.0
2021S05075350243.01,0.06619986145313958,0.06619986145313958,0.06619986145313958,0.0,0.0
2021S05075350243.02,0.029442735583354376,0.0343594710882653,0.029442735583354376,0.004916735504910924,0.0
2021S05075350244.01,0.038269383777106335,0.04326038168162611,0.038269383777106335,0.0049909979045197755,0.0
2021S05075350244.02,0.062000369742575764,0.062000369742575764,0.062000369742575764,0.0,0.0
2021S05075350245.00,0.03202428509621232,0.039925998074336326,0.03202428509621232,0.007901712978124004,0.0
2021S05075350246.00,0.0349773937747746,0.04161486290048953,0.0349773937747746,0.0066374691257149315,0.0
2021S05075350247.01,0.040738376278855126,0.06958029300623733,0.040738376278855126,0.028841916727382205,0.0
2021S05075350247.02,0.0386808825273978,0.0413693900727449,0.0386808825273978,0.0026885075453471005,0.0
2021S05075350248.02,0.03303831692987596,0.03418408178153899,0.03303831692987596,0.0011457648516630323,0.0
2021S05075350248.03,0.05237791235852801,0.05237791235852801,0.05237791235852801,0.0,0.0
2021S05075350248.04,0.03926590484708928,0.041315115594072555,0.03926590484708928,0.0020492107469832765,0.0
2021S05075350248.05,0.04120131237293303,0.04120131237293303,0.04120131237293303,0.0,0.0
2021S05075350249.01,0.041972872529729525,0.041972872529729525,0.041972872529729525,0.0,0.0
2021S05075350249.03,0.04490480112555622,0.05540712410615246,0.04490480112555622,0.010502322980596238,0.0
2021S05075350249.04,0.038269383777106335,0.038269383777106335,0.038269383777106335,0.0,0.0
2021S05075350249.05,0.051635179724073346,0.053798184957927875,0.051635179724073346,0.0021630052338545286,0.0
2021S05075350250.01,0.035800391275357536,0.036193314816356015,0.035800391275357536,0.00039292354099847854,0.0
2021S05075350250.02,0.03313647831294436,0.03313647831294436,0.03313647831294436,0.0,0.0
2021S05075350250.04,0.055922680164610196,0.055922680164610196,0.055922680164610196,0.0,0.0
2021S05075350250.05,0.05481163353882324,0.05701771190945017,0.05481163353882324,0.002206078370626925,0.0
2021S05075350260.01,0.06228594720320824,0.06995063818218218,0.06228594720320824,0.007664690978973938,0.0
2021S05075350260.04,0.03030551014525901,0.03030551014525901,0.03030551014525901,0.0,0.0
2021S05075350260.05,0.026545824392400105,0.026901605469069497,0.026545824392400105,0.0003557810766693925,0.0
2021S05075350260.06,0.04509893561662114,0.05214544446087431,0.06230688496061926,0.007046508844253167,0.017207949343998115
2021S05075350260.07,0.05681488427319669,0.05681488427319669,0.05681488427319669,0.0,0.0
2021S05075350261.00,0.04503442323189801,0.04503442323189801,0.04503442323189801,0.0,0.0
2021S05075350262.01,0.038459306277240854,0.03925257921317204,0.038459306277240854,0.0007932729359311844,0.0
2021S05075350262.02,0.023146804703894946,0.023146804703894946,0.023146804703894946,0.0,0.0
2021S05075350263.02,0.041664248467010924,0.041664248467010924,0.041664248467010924,0.0,0.0
2021S05075350263.03,0.029627910020985537,0.03381610202659168,0.029627910020985537,0.004188192005606144,0.0
2021S05075350263.04,0.04691085753322709,0.04691085753322709,0.04691085753322709,0.0,0.0
2021S05075350264.00,0.01673976916185684,0.022808218659166983,0.01673976916185684,0.0060684494973101445,0.0
2021S05075350265.00,0.030220468221405266,0.03385951607646618,0.030220468221405266,0.003639047855060914,0.0
2021S05075350266.00,0.02296163026626379,0.02344624203818265,0.02296163026626379,0.00048461177191886154,0.0
2021S05075350267.00,0.02153510126525337,0.02153510126525337,0.02153510126525337,0.0,0.0
2021S05075350268.00,0.02962791002098553,0.030040070383197,0.02962791002098553,0.00041216036221147084,0.0
2021S05075350269.01,0.0447504890941969,0.0447504890941969,0.0447504890941969,0.0,0.0
2021S05075350269.02,0.03431899577430825,0.03431899577430825,0.03431899577430825,0.0,0.0
2021S05075350270.01,0.03147965439729713,0.03147965439729713,0.03147965439729713,0.0,0.0
2021S05075350270.02,0.02271473101608891,0.02324911873182466,0.02271473101608891,0.0005343877157357492,0.0
2021S05075350271.01,0.04036802740359279,0.05615907781249408,0.04036802740359279,0.01579105040890129,0.0
2021S05075350271.02,0.020739537014689873,0.020739537014689873,0.020739537014689873,0.0,0.0
2021S05075350272.01,0.03115287597794804,0.03295057248068082,0.03115287597794804,0.0017976965027327804,0.0
2021S05075350272.02,0.041664248467010924,0.041664248467010924,0.041664248467010924,0.0,0.0
2021S05075350273.01,0.022369072065844094,0.02428779179562718,0.022369072065844094,0.001918719729783084,0.0
2021S05075350273.02,0.02093276251482674,0.02093276251482674,0.02093276251482674,0.0,0.0
2021S05075350274.01,0.013623547911435316,0.01437585353119474,0.013623547911435316,0.0007523056197594243,0.0
2021S05075350274.02,0.026418219768712104,0.03102710609458273,0.026418219768712104,0.004608886325870625,0.0
2021S05075350275.00,0.02059139746458496,0.02059139746458496,0.02059139746458496,0.0,0.0
2021S05075350276.01,0.01944331595127176,0.019818382237346624,0.01944331595127176,0.0003750662860748655,0.0
2021S05075350276.02,0.026407485018704505,0.036668428973087745,0.026407485018704505,0.01026094395438324,0.0
2021S05075350277.00,0.025183723517837722,0.025183723517837722,0.025183723517837722,0.0,0.0
2021S05075350278.00,0.019134691888553167,0.019134691888553167,0.019134691888553167,0.0,0.0
2021S05075350279.01,0.025924421268362353,0.02649539724057098,0.025924421268362353,0.0005709759722086274,0.0
2021S05075350279.02,0.03065665689671421,0.03204469210589136,0.03065665689671421,0.001388035209177147,0.0
2021S05075350280.00,0.027288864493013,0.027288864493013,0.027288864493013,0.0,0.0
2021S05075350281.01,0.03045090752156848,0.03270986661099442,0.03045090752156848,0.0022589590894259402,0.0
2021S05075350281.02,0.05851512229144643,0.05851512229144643,0.05851512229144643,0.0,0.0
2021S05075350282.00,0.042795870030312454,0.04481235585112036,0.042795870030312454,0.002016485820807906,0.0
2021S05075350283.01,0.025554072393100025,0.025554072393100025,0.025554072393100025,0.0,0.0
2021S05075350283.02,0.02162837431531944,0.022725836935748103,0.02162837431531944,0.0010974626204286637,0.0
2021S05075350284.00,0.029998258896247854,0.03210288224455982,0.029998258896247854,0.0021046233483119695,0.0
2021S05075350285.00,0.03185000327255945,0.035889753450411614,0.03185000327255945,0.004039750177852165,0.0
2021S05075350286.00,0.044441865031478324,0.04678726905440668,0.044441865031478324,0.002345404022928356,0.0
2021S05075350287.02,0.032919900023317274,0.032919900023317274,0.032919900023317274,0.0,0.0
2021S05075350287.03,0.035480976161494905,0.035480976161494905,0.035480976161494905,0.0,0.0
2021S05075350287.04,0.029627910020985547,0.029627910020985547,0.029627910020985547,0.0,0.0
2021S05075350288.00,0.030738956646772495,0.050751264203541445,0.05630262550949696,0.02001230755676895,0.025563668862724466
2021S05075350289.00,0.03185000327255945,0.03185000327255945,0.03185000327255945,0.0,0.0
2021S05075350290.01,0.026509182650355487,0.027025666387035886,0.026509182650355487,0.0005164837366803988,0.0
2021S05075350290.02,0.05777442454092179,0.05777442454092179,0.05777442454092179,0.0,0.0
2021S05075350291.02,0.025183723517837705,0.029340159188419822,0.025183723517837705,0.004156435670582118,0.0
2021S05075350291.03,0.03065665689671421,0.03065665689671421,0.03065665689671421,0.0,0.0
2021S05075350291.04,0.029010661895548347,0.029010661895548347,0.029010661895548347,0.0,0.0
2021S05075350292.00,0.03442066017143909,0.04439802626529467,0.03442066017143909,0.009977366093855577,0.0
2021S05075350293.00,0.040738376278855126,0.04076257525525491,0.040738376278855126,2.4198976399783523e-05,0.0
2021S05075350294.01,0.02833168895756742,0.03176639582640485,0.02833168895756742,0.0034347068688374317,0.0
2021S05075350294.02,0.042127184561088826,0.042127184561088826,0.042127184561088826,0.0,0.0
2021S05075350295.00,0.032919900023317274,0.032919900023317274,0.032919900023317274,0.0,0.0
2021S05075350296.00,0.043207368780603925,0.1864932732901136,0.043207368780603925,0.14328590450950968,0.0
2021S05075350297.01,0.03934956799662143,0.039985621555640255,0.03934956799662143,0.0006360535590188218,0.0
2021S05075350297.02,0.027847938682515477,0.029161292335450353,0.027847938682515477,0.001313353652934876,0.0
2021S05075350298.00,0.022406106953370312,0.025875561951047416,0.022406106953370312,0.0034694549976771044,0.0
2021S05075350299.01,0.023195534819061052,0.023195534819061052,0.023195534819061052,0.0,0.0
2021S05075350299.02,0.04153198101156009,0.04153198101156009,0.04177298591798262,0.0,0.0002410049064225303
2021S05075350300.01,0.03677035261533027,0.05142914840300088,0.0391203230912212,0.014658795787670605,0.0023499704758909307
2021S05075350300.02,0.05052821864044046,0.06040737131230505,0.05052821864044046,0.009879152671864594,0.0
2021S05075350300.03,0.037775585276756556,0.03888600426145891,0.037775585276756556,0.0011104189847023563,0.0
2021S05075350301.01,0.025677522018187463,0.02897768287638319,0.025677522018187463,0.003300160858195726,0.0
2021S05075350301.03,0.04752810565866429,0.059871005621323685,0.047631600046220114,0.012342899962659394,0.00010349438755582335
2021S05075350301.04,0.04721948159594569,0.0579413732000754,0.04721948159594569,0.010721891604129709,0.0
2021S05075350302.01,0.038269383777106335,0.03982595413956692,0.038269383777106335,0.0015565703624605826,0.0
2021S05075350302.02,0.03222035214782177,0.03222035214782177,0.03222035214782177,0.0,0.0
2021S05075350302.03,0.03352631923427312,0.03352631923427312,0.03352631923427312,0.0,0.0
2021S05075350303.00,0.03472020705584244,0.04958323586400113,0.03472020705584244,0.014863028808158693,0.0
2021S05075350304.01,0.03703488752623193,0.03703488752623193,0.03703488752623193,0.0,0.0
2021S05075350304.02,0.03737156832192494,0.041607454436214865,0.03737156832192494,0.004235886114289926,0.0
2021S05075350304.03,0.05054172885932829,0.05054172885932829,0.05054172885932829,0.0,0.0
2021S05075350304.04,0.04076502008283082,0.04076502008283082,0.04076502008283082,0.0,0.0
2021S05075350304.05,0.037886264250972884,0.04454892437639625,0.037886264250972884,0.006662660125423367,0.0
2021S05075350304.06,0.04497093485328163,0.04497093485328163,0.04497093485328163,0.0,0.0
2021S05075350305.01,0.024443025767313067,0.024443025767313067,0.024443025767313067,0.0,0.0
2021S05075350305.03,0.03185000327255945,0.03709069561908951,0.03185000327255945,0.00524069234653006,0.0
2021S05075350305.05,0.04660223347050849,0.04660223347050849,0.07500253856313388,0.0,0.028400305092625387
2021S05075350305.06,0.0425901206551667,0.042924972579470214,0.0425901206551667,0.0003348519243035128,0.0
2021S05075350306.01,0.017591571574960163,0.017591571574960163,0.017591571574960163,0.0,0.0
2021S05075350306.02,0.019258141513640598,0.019258141513640598,0.019258141513640598,0.0,0.0
2021S05075350307.03,0.036505817704428616,0.037581650925636825,0.036505817704428616,0.0010758332212082097,0.0
2021S05075350307.04,0.041796515922461745,0.041796515922461745,0.06384238196783082,0.0,0.022045866045369074
2021S05075350307.05,0.04562268753231469,0.04562268753231469,0.04562268753231469,0.0,0.0
2021S05075350307.06,0.03964297819709331,0.03964297819709331,0.03964297819709331,0.0,0.0
2021S05075350307.07,0.020832124233505462,0.020832124233505462,0.020832124233505462,0.0,0.0
2021S05075350308.02,0.02575273635930035,0.02575273635930035,0.02575273635930035,0.0,0.0
2021S05075350308.03,0.028187664394965416,0.028701347926515703,0.028187664394965416,0.0005136835315502873,0.0
2021S05075350308.05,0.026665119018886983,0.026665119018886983,0.026665119018886983,0.0,0.0
2021S05075350308.06,0.039029073777644425,0.05420643754746491,0.039029073777644425,0.015177363769820484,0.0
2021S05075350308.07,0.029627910020985544,0.029627910020985544,0.04091030983766718,0.0,0.011282399816681634
2021S05075350309.00,0.03541461119695929,0.035436726791238445,0.03541461119695929,2.211559427915677e-05,0.0
2021S05075350310.01,0.032008724219100455,0.032008724219100455,0.032008724219100455,0.0,0.0
2021S05075350310.02,0.025069770017757002,0.025069770017757002,0.025069770017757002,0.0,0.0
2021S05075350311.02,0.03115287597794804,0.03272560842622482,0.03115287597794804,0.001572732448276784,0.0
2021S05075350311.03,0.0327466373916156,0.033548747990274054,0.0327466373916156,0.0008021105986584509,0.0
2021S05075350311.04,0.03749782362030984,0.03749782362030984,0.03749782362030984,0.0,0.0
2021S05075350311.05,0.055552331289347875,0.055552331289347875,0.055552331289347875,0.0,0.0
2021S05075350311.06,0.04187791127966226,0.05990706065463724,0.04187791127966226,0.018029149374974976,0.0
2021S05075350312.02,0.04629360940778989,0.04629360940778989,0.04633146676815959,0.0,3.785736036970161e-05
2021S05075350312.03,0.03333139877360874,0.03718409918835722,0.03333139877360874,0.003852700414748479,0.0
2021S05075350312.04,0.03147965439729714,0.03420368626164537,0.03147965439729714,0.0027240318643482267,0.0
2021S05075350312.05,0.04355302773084874,0.045750544446992156,0.04355302773084874,0.002197516716143419,0.0
2021S05075350312.06,0.03472020705584244,0.03472020705584244,0.03472020705584244,0.0,0.0
2021S05075350312.07,0.022550131515972332,0.028695256037563417,0.022550131515972332,0.006145124521591085,0.0
2021S05075350313.00,0.03934956799662143,0.04162361114950221,0.03934956799662143,0.002274043152880774,0.0
2021S05075350314.01,0.049256400409888455,0.05550474940702724,0.049256400409888455,0.006248348997138782,0.0
2021S05075350314.02,0.03981250409069933,0.04102340996517507,0.04266789574951467,0.00121090587447574,0.0028553916588153413
2021S05075350315.01,0.03909238127768926,0.03914794745865965,0.03909238127768926,5.556618097038446e-05,0.0
2021S05075350315.02,0.03677035261533027,0.039513328507369154,0.03677035261533027,0.002742975892038882,0.0
2021S05075350315.03,0.03420280789187302,0.03420280789187302,0.03420280789187302,0.0,0.0
2021S05075350316.01,0.03616347840796765,0.03616347840796765,0.03616347840796765,0.0,0.0
2021S05075350316.03,0.040429752216136504,0.040429752216136504,0.040429752216136504,0.0,0.0
2021S05075350316.04,0.06172481254371986,0.0639204044642844,0.06172481254371986,0.002195591920564545,0.0
2021S05075350316.05,0.0435159928433225,0.0435159928433225,0.0435159928433225,0.0,0.0
2021S05075350316.06,0.04427479035090883,0.051148542146262514,0.04427479035090883,0.006873751795353683,0.0
2021S05075350317.02,0.036541089025882156,0.036541089025882156,0.036541089025882156,0.0,0.0
2021S05075350317.03,0.03925698077780584,0.04341021576860303,0.03925698077780584,0.004153234990797193,0.0
2021S05075350317.04,0.049379850034975886,0.049379850034975886,0.049379850034975886,0.0,0.0
2021S05075350317.05,0.03834200120362836,0.03834200120362836,0.03834200120362836,0.0,0.0
2021S05075350318.01,0.02649418876876592,0.03928702700025241,0.02649418876876592,0.01279283823148649,0.0
2021S05075350318.02,0.03580039127535752,0.042973652771108636,0.03580039127535752,0.007173261495751114,0.0
2021S05075350319.00,0.020245738514340115,0.026097237528500575,0.020245738514340115,0.005851499014160461,0.0
2021S05075350320.01,0.024072676892050747,0.024072676892050747,0.024072676892050747,0.0,0.0
2021S05075350320.02,0.04285465556606837,0.045746864319938844,0.04285465556606837,0.0028922087538704733,0.0
2021S05075350321.01,0.021192185640010495,0.023749570494460914,0.021192185640010495,0.0025573848544504195,0.0
2021S05075350321.02,0.0174886968873873,0.0174886968873873,0.0174886968873873,0.0,0.0
2021S05075350322.01,0.0432073687806039,0.04726129793755937,0.0432073687806039,0.004053929156955474,0.0
2021S05075350322.02,0.01805450766903807,0.01851127149402169,0.01805450766903807,0.000456763824983622,0.0
2021S05075350323.01,0.026850293456518137,0.029110466235897005,0.026850293456518137,0.0022601727793788683,0.0
2021S05075350323.02,0.024771679736088906,0.024771679736088906,0.024771679736088906,0.0,0.0
2021S05075350324.01,0.033701747648871044,0.033701747648871044,0.033701747648871044,0.0,0.0
2021S05075350324.02,0.026850293456518137,0.026868476447695713,0.026850293456518137,1.8182991177576047e-05,0.0
2021S05075350324.03,0.03456589502448314,0.03456589502448314,0.03456589502448314,0.0,0.0
2021S05075350324.05,0.03356286682064769,0.03356286682064769,0.03356286682064769,0.0,0.0
2021S05075350324.06,0.04937985003497589,0.05378427198418386,0.04937985003497589,0.004404421949207968,0.0
2021S05075350330.00,0.037775585276756556,0.037775585276756556,0.037775585276756556,0.0,0.0
2021S05075350331.01,0.04721948159594572,0.049156146626494375,0.04721948159594572,0.001936665030548658,0.0
2021S05075350331.03,0.05333023803777397,0.05333023803777397,0.05333023803777397,0.0,0.0
2021S05075350331.04,0.06518140204616818,0.06518140204616818,0.06518140204616818,0.0,0.0
2021S05075350332.00,0.02925756114572323,0.02925756114572323,0.02925756114572323,0.0,0.0
2021S05075350333.00,0.03925698077780584,0.04227084185976316,0.03925698077780584,0.0030138610819573225,0.0
2021S05075350334.00,0.03857800783982491,0.04149263694415062,0.03857800783982491,0.0029146291043257097,0.0
2021S05075350335.00,0.029432989560321168,0.03063783737718165,0.029432989560321168,0.001204847816860484,0.0
2021S05075350336.00,0.03950388002798073,0.03950388002798073,0.03950388002798073,0.0,0.0
2021S05075350337.01,0.038578007839824915,0.038578007839824915,0.038578007839824915,0.0,0.0
2021S05075350337.02,0.021884251720046134,0.021884251720046134,0.021884251720046134,0.0,0.0
2021S05075350338.00,0.033701747648871044,0.034513410683541655,0.033701747648871044,0.0008116630346706108,0.0
2021S05075350339.00,0.03086240627185993,0.039472071709768214,0.03086240627185993,0.008609665437908285,0.0
2021S05075350340.00,0.03060251232430744,0.03104859476788386,0.03060251232430744,0.0004460824435764191,0.0
2021S05075350341.02,0.03624128279352696,0.03933392723602904,0.03624128279352696,0.003092644442502082,0.0
2021S05075350341.03,0.023780296201054187,0.023780296201054187,0.023780296201054187,0.0,0.0
2021S05075350341.04,0.027013682666192706,0.028803511806173573,0.027013682666192706,0.001789829139980867,0.0
2021S05075350342.00,0.03955999349392956,0.04038238036302052,0.03955999349392956,0.0008223868690909603,0.0
2021S05075350343.00,0.03267784193491053,0.03267784193491053,0.03267784193491053,0.0,0.0
2021S05075350344.01,0.03311354649404267,0.034165653655035134,0.03311354649404267,0.001052107160992466,0.0
2021S05075350344.02,0.0350508756944695,0.0350508756944695,0.0350508756944695,0.0,0.0
2021S05075350345.00,0.03964911488102478,0.04489627847645913,0.03964911488102478,0.005247163595434347,0.0
2021S05075350346.01,0.03309993072656979,0.03906109517874133,0.03309993072656979,0.005961164452171541,0.0
2021S05075350346.02,0.040209306457051806,0.04630606502096103,0.040209306457051806,0.006096758563909226,0.0
2021S05075350347.00,0.04999709816041311,0.04999709816041311,0.04999709816041311,0.0,0.0
2021S05075350348.00,0.04032687752856366,0.04328260068405095,0.04032687752856366,0.00295572315548729,0.0
2021S05075350349.00,0.027981915019819684,0.027981915019819684,0.027981915019819684,0.0,0.0
2021S05075350350.00,0.03333139877360874,0.03376688024604334,0.03333139877360874,0.00043548147243459984,0.0
2021S05075350351.01,0.029627910020985547,0.030875688775561835,0.029627910020985547,0.0012477787545762883,0.0
2021S05075350351.02,0.03425727096176454,0.036233833881935656,0.03425727096176454,0.001976562920171114,0.0
2021S05075350352.00,0.03999767852833047,0.04257621666375605,0.03999767852833047,0.0025785381354255787,0.0
2021S05075350353.02,0.0374463862765234,0.03802105776607536,0.0374463862765234,0.0005746714895519603,0.0
2021S05075350353.03,0.05123159441128748,0.05123159441128748,0.05123159441128748,0.0,0.0
2021S05075350353.04,0.035712212971723646,0.03598934662839407,0.035712212971723646,0.0002771336566704252,0.0
2021S05075350354.00,0.037034887526231935,0.04664272114549811,0.037034887526231935,0.009607833619266176,0.0
2021S05075350355.02,0.03801594414944338,0.03801594414944338,0.03801594414944338,0.0,0.0
2021S05075350355.04,0.04691085753322709,0.04691085753322709,0.04691085753322709,0.0,0.0
2021S05075350355.05,0.04495176565683947,0.053491898169216005,0.04495176565683947,0.008540132512376536,0.0
2021S05075350355.06,0.028599163145256883,0.028599163145256883,0.028599163145256883,0.0,0.0
2021S05075350356.00,0.040738376278855126,0.040738376278855126,0.040738376278855126,0.0,0.0
2021S05075350357.01,0.026479944581255833,0.026978930996636605,0.026479944581255833,0.0004989864153807713,0.0
2021S05075350357.02,0.02575608087051584,0.026779117174906646,0.02575608087051584,0.0010230363043908057,0.0
2021S05075350358.01,0.04139193311755334,0.045029931598545125,0.04139193311755334,0.0036379984809917845,0.0
2021S05075350358.02,0.03981250409069931,0.03981250409069931,0.03981250409069931,0.0,0.0
2021S05075350358.03,0.029035351820565825,0.029035351820565825,0.029035351820565825,0.0,0.0
2021S05075350359.00,0.035702697327446596,0.04560789415142079,0.035702697327446596,0.009905196823974192,0.0
2021S05075350360.00,0.04662038782713902,0.051115710082597555,0.04662038782713902,0.004495322255458532,0.0
2021S05075350361.01,0.0425901206551667,0.0425901206551667,0.0425901206551667,0.0,0.0
2021S05075350361.02,0.054317835038473504,0.05727551487500271,0.054317835038473504,0.002957679836529205,0.0
2021S05075350362.01,0.03994774384851982,0.0443074085574448,0.03994774384851982,0.00435966470892498,0.0
2021S05075350362.02,0.0424217802573202,0.044556661469815816,0.0424217802573202,0.0021348812124956165,0.0
2021S05075350362.03,0.04333081840569135,0.0442464985794515,0.04333081840569135,0.0009156801737601541,0.0
2021S05075350362.04,0.043948066531128545,0.044265504104981944,0.043948066531128545,0.0003174375738533991,0.0
2021S05075350363.02,0.04471285201337756,0.04592356532627841,0.04471285201337756,0.0012107133129008463,0.0
2021S05075350363.04,0.04662038782713902,0.04662038782713902,0.04662038782713902,0.0,0.0
2021S05075350363.05,0.05059230170994182,0.05450589251258447,0.05059230170994182,0.003913590802642648,0.0
2021S05075350363.06,0.05370058691303628,0.05370058691303628,0.05370058691303628,0.0,0.0
2021S05075350363.07,0.022879330516205505,0.02857680087122654,0.022879330516205505,0.0056974703550210365,0.0
2021S05075350364.01,0.04120131237293303,0.042206648622597806,0.04120131237293303,0.0010053362496647775,0.0
2021S05075350364.02,0.04226334223581762,0.10985483197760303,0.04226334223581762,0.06759148974178542,0.0
2021S05075350365.00,0.03964911488102478,0.0909995365853887,0.03964911488102478,0.05135042170436392,0.0
2021S05075350366.00,0.03485636473057123,0.04100530684819744,0.03485636473057123,0.006148942117626212,0.0
2021S05075350367.01,0.03412203120394401,0.03412203120394401,0.03412203120394401,0.0,0.0
2021S05075350367.02,0.040738376278855126,0.040738376278855126,0.040738376278855126,0.0,0.0
2021S05075350368.01,0.048145353784101494,0.048145353784101494,0.048145353784101494,0.0,0.0
2021S05075350368.02,0.03106815564700568,0.034688229709399,0.03106815564700568,0.0036200740623933206,0.0
2021S05075350369.00,0.036618765194476495,0.036618765194476495,0.036618765194476495,0.0,0.0
2021S05075350370.01,0.05073779591093773,0.05073779591093773,0.05073779591093773,0.0,0.0
2021S05075350370.02,0.04197287252972951,0.04497841133753051,0.04197287252972951,0.0030055388078010017,0.0
2021S05075350370.03,0.04008481944015692,0.04008481944015692,0.04008481944015692,0.0,0.0
2021S05075350371.00,0.037034887526231935,0.03865277713379396,0.037034887526231935,0.0016178896075620258,0.0
2021S05075350372.00,0.039373933054204474,0.039373933054204474,0.039373933054204474,0.0,0.0
2021S05075350373.00,0.03374289752390021,0.03374289752390021,0.03374289752390021,0.0,0.0
2021S05075350374.01,0.0386808825273978,0.0386808825273978,0.0386808825273978,0.0,0.0
2021S05075350374.02,0.03964911488102478,0.03964911488102478,0.03964911488102478,0.0,0.0
2021S05075350374.03,0.02633592001865382,0.02633592001865382,0.02633592001865382,0.0,0.0
2021S05075350375.01,0.023876609840441293,0.03288895574445854,0.023876609840441293,0.009012345904017248,0.0
2021S05075350375.02,0.03641763940079472,0.041233929828956774,0.03641763940079472,0.004816290428162055,0.0
2021S05075350375.03,0.027961340082305098,0.027961340082305098,0.027961340082305098,0.0,0.0
2021S05075350375.04,0.044441865031478324,0.04452005382679443,0.044441865031478324,7.818879531610451e-05,0.0
2021S05075350375.05,0.029442735583354376,0.029442735583354376,0.029442735583354376,0.0,0.0
2021S05075350376.01,0.029257561145723216,0.03341140167521905,0.029257561145723216,0.0041538405294958315,0.0
2021S05075350376.02,0.042447678780065834,0.042447678780065834,0.042447678780065834,0.0,0.0
2021S05075350376.04,0.037034887526231935,0.03749901252098385,0.037034887526231935,0.00046412499475191604,0.0
2021S05075350376.05,0.030368607771510174,0.030368607771510174,0.030368607771510174,0.0,0.0
2021S05075350376.06,0.030458599086994474,0.030458599086994474,0.030458599086994474,0.0,0.0
2021S05075350376.08,0.05027915193958638,0.05027915193958638,0.05027915193958638,0.0,0.0
2021S05075350376.09,0.04102326002905691,0.04102326002905691,0.04102326002905691,0.0,0.0
2021S05075350376.11,0.04040169548316209,0.04040169548316209,0.04040169548316209,0.0,0.0
2021S05075350376.12,0.04900000503470687,0.04900000503470687,0.04900000503470687,0.0,0.0
2021S05075350376.13,0.03941570172434684,0.03941570172434684,0.03941570172434684,0.0,0.0
2021S05075350376.14,0.035183143149920326,0.035183143149920326,0.035183143149920326,0.0,0.0
2021S05075350376.15,0.042732562530267616,0.043287140814094495,0.042732562530267616,0.0005545782838268787,0.0
2021S05075350376.16,0.04503442323189801,0.04530434532075304,0.04503442323189801,0.00026992208885502633,0.0
2021S05075350377.02,0.033701747648871044,0.033701747648871044,0.033701747648871044,0.0,0.0
2021S05075350377.03,0.03629418977570728,0.03629418977570728,0.03629418977570728,0.0,0.0
2021S05075350377.04,0.04015831177543222,0.041612538939776296,0.04015831177543222,0.0014542271643440755,0.0
2021S05075350377.06,0.033701747648871044,0.035796607889816034,0.033701747648871044,0.00209486024094499,0.0
2021S05075350377.07,0.0374463862765234,0.039618129382401175,0.0374463862765234,0.0021717431058777756,0.0
2021S05075350377.08,0.03888663190254353,0.07789432002002651,0.03888663190254353,0.03900768811748298,0.0
2021S05075350377.09,0.05021076097306443,0.07086194217701242,0.05021076097306443,0.020651181203947988,0.0
2021S05075350378.02,0.03391616015560187,0.03391616015560187,0.03391616015560187,0.0,0.0
2021S05075350378.03,0.051848842536724705,0.06065966873853538,0.051848842536724705,0.008810826201810673,0.0
2021S05075350378.04,0.03981250409069933,0.03981250409069933,0.03981250409069933,0.0,0.0
2021S05075350378.05,0.04867442360590482,0.04867442360590482,0.04867442360590482,0.0,0.0
2021S05075350378.06,0.049203493427708134,0.04960067828351962,0.049203493427708134,0.000397184855811486,0.0
